t,M1L,M2L,M3L,M4L,M1R,M2R,M3R,M4R
3.700000000000000000e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
3.703999999999999915e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
3.707999999999999829e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
3.711999999999999744e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
3.716000000000000369e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
3.720000000000000284e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.724000000000000199e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.728000000000000114e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.732000000000000028e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.735999999999999943e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.739999999999999858e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.743999999999999773e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.748000000000000398e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.752000000000000313e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.756000000000000227e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.760000000000000142e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.764000000000000057e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.767999999999999972e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.771999999999999886e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.775999999999999801e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.780000000000000426e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.784000000000000341e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.788000000000000256e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.792000000000000171e+01,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
3.796000000000000085e+01,-6.025860850170688954e-01,9.073922748151432849e-01,-3.048061897980743895e-01,0.000000000000000000e+00,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00
3.800000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.664435466481967829e-01,9.322243982787177252e-01,-5.657808516305209423e-01,0.000000000000000000e+00
3.803999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.688593081462629986e-01,9.365906171707236716e-01,-5.677313090244606730e-01,0.000000000000000000e+00
3.807999999999999829e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.713065079491085774e-01,9.410029117930385212e-01,-5.696964038439299438e-01,0.000000000000000000e+00
3.811999999999999744e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.737856711879079530e-01,9.454614864150054920e-01,-5.716758152270975391e-01,0.000000000000000000e+00
3.816000000000000369e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.762973217437044493e-01,9.499664888570507060e-01,-5.736691671133462567e-01,0.000000000000000000e+00
3.820000000000000284e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.788419788641810282e-01,9.545179999563344619e-01,-5.756760210921534338e-01,0.000000000000000000e+00
3.824000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.814201528064513624e-01,9.591160209318380092e-01,-5.776958681253866468e-01,0.000000000000000000e+00
3.828000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.840323394931429712e-01,9.637604586196218959e-01,-5.797281191264789246e-01,0.000000000000000000e+00
3.832000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.866790141705190864e-01,9.684511085526230634e-01,-5.817720943821039770e-01,0.000000000000000000e+00
3.835999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.893606240591936940e-01,9.731876358638404945e-01,-5.838270118046468005e-01,0.000000000000000000e+00
3.839999999999999858e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.920775799902559422e-01,9.779695539973677354e-01,-5.858919740071117932e-01,0.000000000000000000e+00
3.843999999999999773e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.948302470223353788e-01,9.827962012185145202e-01,-5.879659541961791414e-01,0.000000000000000000e+00
3.848000000000000398e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-3.976189340383972093e-01,9.876667149224142017e-01,-5.900477808840169924e-01,0.000000000000000000e+00
3.852000000000000313e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.004438823248791524e-01,9.925800037501453232e-01,-5.921361214252661709e-01,0.000000000000000000e+00
3.856000000000000227e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.033052531402613328e-01,9.975347175327273774e-01,-5.942294643924660447e-01,0.000000000000000000e+00
3.860000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.062031142852907672e-01,1.002529215096416682e+00,-5.963261008111259143e-01,0.000000000000000000e+00
3.864000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.091374256929876108e-01,1.007561529977832881e+00,-5.984241042848452707e-01,0.000000000000000000e+00
3.867999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.121080240632122305e-01,1.012629334114584445e+00,-6.005213100513722146e-01,0.000000000000000000e+00
3.871999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.151146065740840552e-01,1.017729899596510723e+00,-6.026152930224266679e-01,0.000000000000000000e+00
3.875999999999999801e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.181567137108990195e-01,1.022860058584444953e+00,-6.047033448735459338e-01,0.000000000000000000e+00
3.880000000000000426e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.212337112624928714e-01,1.028016161527763650e+00,-6.067824502652707785e-01,0.000000000000000000e+00
3.884000000000000341e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.243447715452364211e-01,1.033194033838979342e+00,-6.088492622937429211e-01,0.000000000000000000e+00
3.888000000000000256e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.274888539260942588e-01,1.038388931213392041e+00,-6.109000772872977825e-01,0.000000000000000000e+00
3.892000000000000171e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.306646847284575363e-01,1.043595493814459374e+00,-6.129308090860018376e-01,0.000000000000000000e+00
3.896000000000000085e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.338707366178425895e-01,1.048807699581169928e+00,-6.149369629633273382e-01,0.000000000000000000e+00
3.900000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.371052075790262670e-01,1.054018816952332349e+00,-6.169136093733060822e-01,0.000000000000000000e+00
3.903999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.403659996118869380e-01,1.059221357344484638e+00,-6.188553577325976995e-01,0.000000000000000000e+00
3.907999999999999829e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.436506972901377299e-01,1.064407027765012170e+00,-6.207563304748744404e-01,0.000000000000000000e+00
3.911999999999999744e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.469565463453564202e-01,1.069566683990091249e+00,-6.226101376447348290e-01,0.000000000000000000e+00
3.916000000000000369e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.502804324583536966e-01,1.074690284788271999e+00,-6.244098523299183023e-01,0.000000000000000000e+00
3.920000000000000284e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.536188604609727726e-01,1.079766847724659140e+00,-6.261479872636863675e-01,0.000000000000000000e+00
3.924000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.569679341740929823e-01,1.084784407137822759e+00,-6.278164729637297770e-01,0.000000000000000000e+00
3.928000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.603233371319060963e-01,1.089729974941364921e+00,-6.294066378094588243e-01,0.000000000000000000e+00
3.932000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.636803144686404421e-01,1.094589504964356586e+00,-6.309091904957161434e-01,0.000000000000000000e+00
3.935999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.670336562718975237e-01,1.099347861609203170e+00,-6.323142053373056459e-01,0.000000000000000000e+00
3.939999999999999858e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.703776827367341928e-01,1.103988793671339286e+00,-6.336111109346050929e-01,0.000000000000000000e+00
3.943999999999999773e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.737062314866576918e-01,1.108494914231893835e+00,-6.347886827452361436e-01,0.000000000000000000e+00
3.948000000000000398e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.770126474618173740e-01,1.112847687601136393e+00,-6.358350401393190188e-01,0.000000000000000000e+00
3.952000000000000313e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.802897758108614079e-01,1.117027424356094700e+00,-6.367376485452332924e-01,0.000000000000000000e+00
3.956000000000000227e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.835299582609743352e-01,1.121013285578654317e+00,-6.374833273176799819e-01,0.000000000000000000e+00
3.960000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.867250334803160383e-01,1.124783297459122533e+00,-6.380582639788064947e-01,0.000000000000000000e+00
3.964000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.898663419878560576e-01,1.128314377482292130e+00,-6.384480354944360725e-01,0.000000000000000000e+00
3.967999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.929447362067174154e-01,1.131582373455851442e+00,-6.386376372491340270e-01,0.000000000000000000e+00
3.971999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.959505962974838367e-01,1.134562116671280485e+00,-6.386115203737966484e-01,0.000000000000000000e+00
3.975999999999999801e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-4.988738524458632417e-01,1.137227490501056648e+00,-6.383536380551934064e-01,0.000000000000000000e+00
3.980000000000000426e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.017040143125222063e-01,1.139551515728326025e+00,-6.378475014158038192e-01,0.000000000000000000e+00
3.984000000000000341e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.044302083789663493e-01,1.141506453870411830e+00,-6.370762454914454809e-01,0.000000000000000000e+00
3.988000000000000256e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.070412239383448316e-01,1.143063929688760805e+00,-6.360227057504159731e-01,0.000000000000000000e+00
3.992000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.095255684793728035e-01,1.144195073967152920e+00,-6.346695054877801168e-01,0.000000000000000000e+00
3.996000000000000085e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.118715331894018172e-01,1.144870687477778315e+00,-6.329991542883764977e-01,0.000000000000000000e+00
4.000000000000000000e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.140672692519803189e-01,1.145061426830132678e+00,-6.309941575781523593e-01,0.000000000000000000e+00
4.003999999999999915e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.161008755265669157e-01,1.144738012598000232e+00,-6.286371370714333162e-01,0.000000000000000000e+00
4.007999999999999829e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.179604980635351685e-01,1.143871459730720908e+00,-6.259109616671857390e-01,0.000000000000000000e+00
4.011999999999999744e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.196344417147101824e-01,1.142433329760158101e+00,-6.227988880454479181e-01,0.000000000000000000e+00
4.016000000000000369e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.211112938356896596e-01,1.140396003696528826e+00,-6.192847098608391665e-01,0.000000000000000000e+00
4.020000000000000284e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.223800597269602219e-01,1.137732973744922660e+00,-6.153529140179624379e-01,0.000000000000000000e+00
4.024000000000000199e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.234303090114639234e-01,1.134419151049552266e+00,-6.109888420380883423e-01,0.000000000000000000e+00
4.028000000000000114e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.242523315817890772e-01,1.130431185564087615e+00,-6.061788539822985378e-01,0.000000000000000000e+00
4.032000000000000028e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.248373010563202046e-01,1.125747792834763672e+00,-6.009104917784434674e-01,0.000000000000000000e+00
4.035999999999999943e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.251774428488226176e-01,1.120350080953432581e+00,-5.951726381046099634e-01,0.000000000000000000e+00
4.039999999999999858e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.252662029729995297e-01,1.114221869183134261e+00,-5.889556662101347317e-01,0.000000000000000000e+00
4.043999999999999773e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.250984125734905472e-01,1.107349987785450018e+00,-5.822515752119594712e-01,0.000000000000000000e+00
4.048000000000000398e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.246704419109515793e-01,1.099724546414843740e+00,-5.750541045038921606e-01,0.000000000000000000e+00
4.052000000000000313e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.239803361635710921e-01,1.091339156152030698e+00,-5.673588199884596062e-01,0.000000000000000000e+00
4.056000000000000227e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.230279240004417352e-01,1.082191087937520280e+00,-5.591631639370785445e-01,0.000000000000000000e+00
4.060000000000000142e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.218148885327755782e-01,1.072281348021707270e+00,-5.504664594889316920e-01,0.000000000000000000e+00
4.064000000000000057e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.203447891116383950e-01,1.061614649356081630e+00,-5.412698602444432350e-01,0.000000000000000000e+00
4.067999999999999972e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.186230217463675407e-01,1.050199257040829615e+00,-5.315762352944620739e-01,0.000000000000000000e+00
4.071999999999999886e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.166567060009499279e-01,1.038046686642870142e+00,-5.213899806419202143e-01,0.000000000000000000e+00
4.075999999999999801e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.144544875603744849e-01,1.025171237293581061e+00,-5.107167497332065764e-01,0.000000000000000000e+00
4.080000000000000426e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.120262489048976740e-01,1.011589348205792938e+00,-4.995630993008952081e-01,0.000000000000000000e+00
4.084000000000000341e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.093827265910355617e-01,9.973187793144802082e-01,-4.879360527234446465e-01,0.000000000000000000e+00
4.088000000000000256e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.065350437391403782e-01,9.823776364501167757e-01,-4.758425927109763975e-01,0.000000000000000000e+00
4.092000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.034941821178773314e-01,9.667832919013361614e-01,-4.632891097834587746e-01,0.000000000000000000e+00
4.096000000000000085e+01,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00,-5.002704419117414147e-01,9.505512965856425245e-01,-4.502808546739011097e-01,0.000000000000000000e+00
4.100000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.103999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.107999999999999829e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.111999999999999744e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.116000000000000369e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.120000000000000284e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.124000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.128000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.132000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.135999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.139999999999999858e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.143999999999999773e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.148000000000000398e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.152000000000000313e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.156000000000000227e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.160000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.164000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.167999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.171999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.175999999999999801e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.180000000000000426e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.184000000000000341e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.188000000000000256e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
4.192000000000000171e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
